"REVENUE_BOB";"CATEGORY2";"CATEGORY4";"CLICK_DATE";"CLICK_HOUR";"RN"
63816296;"Criteo";"1294241712";04/06/14;19;45163
93816296;"Remarketing Campaigns";"1294241849";02/06/14;18;45164
93816296;"Remarketing Campaigns";"1294241860";04/06/14;18;45165
73816296;"Criteo";"1294241712";05/05/14;21;45166
73816296;"Criteo";"1294241712";05/05/14;21;45167
97516296;"Criteo";"1294241712";01/06/14;15;45168
97516296;"Criteo";"1294241712";03/06/14;12;45169
97516296;"Criteo";"1294241712";03/06/14;12;45170
97516296;"Criteo";"1294241712";04/06/14;19;45171
55516296;"Remarketing Campaigns";"1294241860";31/05/14;10;45172
95316296;"Remarketing Campaigns";"1294241860";31/05/14;20;45173
95316296;"Criteo";"1294241712";03/06/14;21;45174
95316296;"Criteo";"1294241712";03/06/14;21;45175
95316296;"Criteo";"1294241712";03/06/14;21;45176
95316296;"Criteo";"1294241712";03/06/14;21;45177
51316296;"Criteo";"1294241712";28/05/14;17;45178
34236296;"Criteo";"1294241712";16/05/14;22;45179
34236296;"Criteo";"1294241712";17/05/14;21;45180
34236296;"Criteo";"1294241712";19/05/14;17;45181
76236296;"Remarketing Campaigns";"1294241860";21/04/14;16;45182
62936296;"Remarketing Campaigns";"1294241860";04/06/14;19;45183
26936296;"Criteo";"1294241712";20/05/14;14;45184
16936296;"Criteo";"1294241712";04/06/14;19;45185
62936296;"Criteo";"1294241712";02/06/14;18;45186
36936296;"Remarketing Campaigns";"1294241860";31/05/14;9;45187
29736296;"Criteo";"1294241712";28/05/14;7;45188
25736296;"Criteo";"1294241712";04/06/14;17;45189
25736296;"Criteo";"1294241712";04/06/14;19;45190
21736296;"Remarketing Campaigns";"1294241860";04/06/14;19;45191
21736296;"Criteo";"1294241712";04/06/14;19;45192
86536296;"Criteo";"1294241712";15/05/14;17;45193
86536296;"Criteo";"1294241712";19/05/14;19;45194
86536296;"Criteo";"1294241712";20/05/14;18;45195
86536296;"Criteo";"1294241712";20/05/14;18;45196
16536296;"Criteo";"1294241712";01/06/14;19;45197
43536296;"Criteo";"1294241712";04/06/14;19;45198
93536296;"Remarketing Campaigns";"1294241860";24/05/14;16;45199
26136296;"Criteo";"1294241712";03/06/14;21;45200
76136296;"Criteo";"1294241712";04/06/14;19;45201
76136296;"Criteo";"1294241712";04/06/14;19;45202
76136296;"Criteo";"1294241712";04/06/14;19;45203
76136296;"Criteo";"1294241712";04/06/14;19;45204
16136296;"Criteo";"1294241712";23/05/14;13;45205
16136296;"Criteo";"1294241712";23/05/14;13;45206
16136296;"Criteo";"1294241712";23/05/14;13;45207
16136296;"Criteo";"1294241712";23/05/14;13;45208
16136296;"Criteo";"1294241712";23/05/14;13;45209
16136296;"Criteo";"1294241712";23/05/14;14;45210
11136296;"Remarketing Campaigns";"1294241860";08/05/14;13;45211
11136296;"Criteo";"1294241712";09/05/14;18;45212
11136296;"Sociomantic";"1294241744";01/06/14;10;45213
34449296;"Criteo";"1294241712";04/06/14;19;45214
72249296;"Criteo";"1294241712";02/06/14;21;45215
72249296;"Criteo";"1294241712";04/06/14;20;45216
32249296;"Criteo";"1294241712";06/05/14;20;45217
66249296;"Criteo";"1294241712";21/05/14;23;45218
66249296;"Criteo";"1294241712";04/06/14;18;45219
47949296;"Criteo";"1294241712";04/06/14;20;45220
47949296;"Criteo";"1294241712";04/06/14;20;45221
16749296;"Remarketing Campaigns";"1294241923";28/05/14;21;45222
36749296;"Criteo";"1294241712";29/05/14;14;45223
38749296;"Sociomantic";"1294241744";13/05/14;22;45224
38749296;"Sociomantic";"1294241744";13/05/14;22;45225
38749296;"Sociomantic";"1294241744";13/05/14;22;45226
47749296;"Criteo";"1294241712";25/05/14;12;45227
57749296;"Criteo";"1294241712";12/05/14;21;45228
57749296;"Criteo";"1294241712";12/05/14;22;45229
57749296;"Criteo";"1294241712";16/05/14;21;45230
57749296;"Criteo";"1294241712";18/05/14;18;45231
53749296;"Criteo";"1294241712";27/05/14;18;45232
33549296;"Criteo";"1294241712";04/06/14;20;45233
94149296;"Remarketing Campaigns";"1294241860";28/05/14;12;45234
94149296;"Criteo";"1294241712";28/05/14;13;45235
94149296;"Criteo";"1294241712";28/05/14;13;45236
61149296;"Remarketing Campaigns";"1294241860";17/05/14;17;45237
61149296;"Criteo";"1294241712";20/05/14;20;45238
19349296;"Criteo";"1294241712";29/05/14;21;45239
19349296;"Criteo";"1294241712";03/06/14;14;45240
19349296;"Criteo";"1294241712";03/06/14;14;45241
19349296;"Criteo";"1294241712";03/06/14;14;45242
78349296;"Criteo";"1294241712";08/05/14;15;45243
78349296;"Criteo";"1294241712";12/05/14;16;45244
78349296;"Criteo";"1294241712";01/06/14;15;45245
78349296;"Criteo";"1294241712";04/06/14;19;45246
78349296;"Criteo";"1294241712";04/06/14;19;45247
78349296;"Criteo";"1294241712";04/06/14;19;45248
38429296;"Criteo";"1294241712";04/06/14;20;45249
46229296;"Criteo";"1294241712";04/06/14;20;45250
52629296;"Criteo";"1294241712";03/06/14;17;45251
52629296;"Remarketing Campaigns";"1294241860";04/06/14;20;45252
96629296;"Criteo";"1294241712";27/05/14;19;45253
28929296;"Criteo";"1294241712";04/06/14;20;45254
68929296;"Criteo";"1294241712";07/05/14;21;45255
26829296;"Criteo";"1294241712";21/05/14;23;45256
26829296;"Criteo";"1294241712";21/05/14;23;45257
26829296;"Criteo";"1294241712";22/05/14;1;45258
26829296;"Criteo";"1294241712";23/05/14;2;45259
26829296;"Criteo";"1294241712";23/05/14;10;45260
26829296;"Criteo";"1294241712";04/06/14;19;45261
27729296;"Criteo";"1294241712";20/05/14;12;45262
27729296;"Criteo";"1294241712";21/05/14;21;45263
47469296;"Criteo";"1294241712";02/06/14;11;45264
36169296;"Criteo";"1294241712";30/05/14;23;45265
36169296;"Criteo";"1294241712";03/06/14;12;45266
99169296;"Remarketing Campaigns";"1294241860";25/05/14;21;45267
79169296;"Criteo";"1294241712";27/05/14;22;45268
79169296;"Criteo";"1294241712";27/05/14;22;45269
79169296;"Criteo";"1294241712";01/06/14;18;45270
19299296;"Remarketing Campaigns";"1294241860";04/06/14;21;45271
58299296;"Criteo";"1294241712";03/06/14;19;45272
58299296;"Criteo";"1294241712";03/06/14;19;45273
19999296;"Criteo";"1294241712";02/06/14;21;45274
19999296;"Criteo";"1294241712";03/06/14;0;45275
48999296;"Criteo";"1294241712";24/05/14;9;45276
89599296;"Criteo";"1294241712";04/06/14;0;45277
46289296;"Criteo";"1294241712";17/05/14;9;45278
19889296;"Criteo";"1294241712";04/06/14;19;45279
48889296;"Criteo";"1294241712";12/05/14;14;45280
72389296;"Remarketing Campaigns";"1294241860";03/06/14;13;45281
72389296;"Remarketing Campaigns";"1294241860";03/06/14;14;45282
42416296;"Criteo";"1294241712";27/05/14;22;45283
89216296;"Criteo";"1294241712";26/05/14;15;45284
28216296;"Criteo";"1294241712";17/05/14;18;45285
28216296;"Remarketing Campaigns";"1294241860";04/06/14;18;45286
74716296;"Criteo";"1294241712";03/06/14;22;45287
51316296;"Criteo";"1294241712";28/05/14;17;45288
51316296;"Criteo";"1294241712";02/06/14;13;45289
51316296;"Criteo";"1294241712";02/06/14;15;45290
51316296;"Criteo";"1294241712";02/06/14;18;45291
51316296;"Criteo";"1294241712";02/06/14;18;45292
51316296;"Criteo";"1294241712";04/06/14;17;45293
31316296;"Criteo";"1294241712";24/05/14;16;45294
31316296;"Criteo";"1294241712";01/06/14;21;45295
59236296;"Criteo";"1294241712";28/05/14;13;45296
16536296;"Criteo";"1294241712";03/06/14;15;45297
16536296;"Criteo";"1294241712";03/06/14;15;45298
16536296;"Criteo";"1294241712";03/06/14;18;45299
13536296;"Criteo";"1294241712";23/05/14;13;45300
13536296;"Criteo";"1294241712";23/05/14;17;45301
16136296;"Criteo";"1294241712";23/05/14;21;45302
16136296;"Remarketing Campaigns";"1294241860";25/05/14;15;45303
16136296;"Criteo";"1294241712";25/05/14;17;45304
16136296;"Remarketing Campaigns";"1294241860";30/05/14;18;45305
93136296;"Criteo";"1294241712";30/05/14;16;45306
22336296;"Criteo";"1294241712";02/06/14;22;45307
11949296;"Remarketing Campaigns";"1294241860";01/06/14;23;45308
51949296;"Criteo";"1294241712";01/06/14;12;45309
13749296;"Remarketing Campaigns";"1294241860";27/05/14;14;45310
17349296;"Criteo";"1294241712";04/06/14;20;45311
74289296;"Criteo";"1294241712";04/06/14;22;45312
47469296;"Remarketing Campaigns";"1294241860";29/05/14;4;45313
47469296;"Criteo";"1294241712";02/06/14;11;45314
41269296;"Criteo";"1294241712";04/06/14;21;45315
41269296;"Criteo";"1294241712";04/06/14;21;45316
41269296;"Criteo";"1294241712";04/06/14;21;45317
71269296;"Remarketing Campaigns";"1294241860";04/06/14;21;45318
69969296;"Criteo";"1294241712";04/06/14;21;45319
69969296;"Criteo";"1294241712";04/06/14;21;45320
69969296;"Criteo";"1294241712";04/06/14;21;45321
69969296;"Criteo";"1294241712";04/06/14;21;45322
85869296;"Criteo";"1294241712";12/05/14;22;45323
85869296;"Criteo";"1294241712";12/05/14;22;45324
85869296;"Criteo";"1294241712";17/05/14;9;45325
85869296;"Criteo";"1294241712";17/05/14;10;45326
92569296;"Remarketing Campaigns";"1294241860";04/06/14;17;45327
92569296;"Remarketing Campaigns";"1294241860";04/06/14;17;45328
92569296;"Remarketing Campaigns";"1294241860";04/06/14;21;45329
49169296;"Criteo";"1294241712";02/06/14;21;45330
49169296;"Criteo";"1294241712";04/06/14;21;45331
99169296;"Criteo";"1294241712";21/05/14;19;45332
99169296;"Criteo";"1294241712";21/05/14;22;45333
99169296;"Criteo";"1294241712";21/05/14;22;45334
79169296;"Remarketing Campaigns";"1294241849";03/06/14;21;45335
43369296;"Criteo";"1294241712";17/05/14;9;45336
19299296;"Criteo";"1294241712";03/06/14;21;45337
58299296;"Criteo";"1294241712";04/06/14;21;45338
48999296;"Criteo";"1294241712";25/05/14;11;45339
48999296;"Criteo";"1294241712";25/05/14;11;45340
48999296;"Sociomantic";"1294241744";28/05/14;22;45341
31899296;"Criteo";"1294241712";04/06/14;21;45342
63899296;"Criteo";"1294241712";04/06/14;11;45343
89599296;"Criteo";"1294241712";19/05/14;21;45344
89599296;"Remarketing Campaigns";"1294241860";20/05/14;20;45345
89599296;"Remarketing Campaigns";"1294241860";20/05/14;20;45346
89599296;"Criteo";"1294241712";04/06/14;0;45347
65689296;"Criteo";"1294241712";17/05/14;21;45348
65689296;"Criteo";"1294241712";04/06/14;22;45349
65689296;"Criteo";"1294241712";04/06/14;22;45350
65689296;"Criteo";"1294241712";04/06/14;22;45351
65689296;"Criteo";"1294241712";04/06/14;22;45352
41689296;"Remarketing Campaigns";"1294241860";20/05/14;20;45353
48889296;"Criteo";"1294241712";12/05/14;12;45354
48889296;"Remarketing Campaigns";"1294241860";12/05/14;14;45355
48889296;"Criteo";"1294241712";13/05/14;14;45356
48589296;"Criteo";"1294241712";21/05/14;18;45357
82389296;"Criteo";"1294241712";31/05/14;11;45358
46389296;"Criteo";"1294241712";06/05/14;1;45359
46389296;"Criteo";"1294241712";27/05/14;15;45360
46389296;"Remarketing Campaigns";"1294241860";04/06/14;22;45361
86389296;"Criteo";"1294241712";04/06/14;22;45362
39756296;"Criteo";"1294241712";04/06/14;18;45363
39756296;"Criteo";"1294241712";04/06/14;18;45364
49156296;"Criteo";"1294241712";09/05/14;10;45365
49156296;"Criteo";"1294241712";18/05/14;16;45366
49156296;"Criteo";"1294241712";18/05/14;16;45367
49156296;"Criteo";"1294241712";20/05/14;9;45368
49156296;"Criteo";"1294241712";21/05/14;19;45369
49156296;"Criteo";"1294241712";26/05/14;12;45370
74416296;"Criteo";"1294241712";04/06/14;18;45371
58916296;"Criteo";"1294241712";04/06/14;17;45372
67916296;"Criteo";"1294241712";12/05/14;14;45373
58916296;"Remarketing Campaigns";"1294241923";03/06/14;21;45374
33816296;"Remarketing Campaigns";"1294241860";22/05/14;16;45375
33816296;"Remarketing Campaigns";"1294241860";22/05/14;16;45376
33816296;"Remarketing Campaigns";"1294241860";22/05/14;16;45377
33816296;"Remarketing Campaigns";"1294241860";22/05/14;16;45378
54716296;"Remarketing Campaigns";"1294241860";04/06/14;18;45379
14716296;"Remarketing Campaigns";"1294241923";05/05/14;22;45380
14716296;"Criteo";"1294241712";07/05/14;22;45381
14716296;"Criteo";"1294241712";07/05/14;22;45382
53516296;"Criteo";"1294241712";02/06/14;15;45383
53516296;"Criteo";"1294241712";03/06/14;16;45384
53516296;"Criteo";"1294241712";03/06/14;19;45385
53516296;"Criteo";"1294241712";04/06/14;19;45386
13516296;"Criteo";"1294241712";25/04/14;10;45387
51316296;"Criteo";"1294241712";02/06/14;17;45388
51316296;"Criteo";"1294241712";02/06/14;18;45389
51316296;"Criteo";"1294241712";04/06/14;18;45390
31316296;"Criteo";"1294241712";22/05/14;23;45391
31316296;"Criteo";"1294241712";30/05/14;12;45392
76236296;"Criteo";"1294241712";30/04/14;10;45393
76236296;"Criteo";"1294241712";30/04/14;10;45394
76236296;"Criteo";"1294241712";30/04/14;10;45395
76236296;"Criteo";"1294241712";30/04/14;11;45396
76236296;"Criteo";"1294241712";30/04/14;11;45397
49236296;"Remarketing Campaigns";"1294241923";20/05/14;21;45398
49236296;"Criteo";"1294241712";23/05/14;8;45399
49236296;"Remarketing Campaigns";"1294241860";23/05/14;9;45400
59236296;"Criteo";"1294241712";28/05/14;13;45401
38736296;"Criteo";"1294241712";04/06/14;19;45402
53736296;"Criteo";"1294241712";04/06/14;18;45403
53736296;"Criteo";"1294241712";04/06/14;19;45404
16536296;"Criteo";"1294241712";01/06/14;19;45405
16536296;"Criteo";"1294241712";01/06/14;19;45406
16536296;"Criteo";"1294241712";01/06/14;19;45407
16536296;"Criteo";"1294241712";04/06/14;17;45408
36536296;"Remarketing Campaigns";"1294241860";04/06/14;19;45409
16136296;"Remarketing Campaigns";"1294241860";23/05/14;15;45410
16136296;"Criteo";"1294241712";23/05/14;21;45411
16136296;"Criteo";"1294241712";23/05/14;21;45412
16136296;"Criteo";"1294241712";24/05/14;16;45413
16136296;"Criteo";"1294241712";24/05/14;16;45414
16136296;"Criteo";"1294241712";25/05/14;16;45415
93136296;"Criteo";"1294241712";04/06/14;17;45416
22336296;"Remarketing Campaigns";"1294241860";02/06/14;21;45417
52449296;"Remarketing Campaigns";"1294241860";29/04/14;13;45418
46449296;"Remarketing Campaigns";"1294241860";04/06/14;0;45419
96249296;"Criteo";"1294241712";01/06/14;18;45420
29249296;"Criteo";"1294241712";04/06/14;19;45421
89249296;"Criteo";"1294241712";04/06/14;19;45422
47249296;"Criteo";"1294241712";16/05/14;21;45423
78649296;"Criteo";"1294241712";28/05/14;13;45424
78649296;"Criteo";"1294241712";28/05/14;13;45425
55949296;"Remarketing Campaigns";"1294241860";04/06/14;20;45426
11949296;"Remarketing Campaigns";"1294241860";01/06/14;23;45427
57749296;"Criteo";"1294241712";04/06/14;20;45428
45749296;"Remarketing Campaigns";"1294241923";28/04/14;11;45429
85749296;"Remarketing Campaigns";"1294241860";27/05/14;9;45430
13749296;"Remarketing Campaigns";"1294241860";27/05/14;20;45431
13749296;"Remarketing Campaigns";"1294241860";04/06/14;20;45432
13749296;"Remarketing Campaigns";"1294241860";04/06/14;20;45433
34549296;"Remarketing Campaigns";"1294241860";04/06/14;20;45434
71549296;"Criteo";"1294241712";14/05/14;15;45435
92149296;"Criteo";"1294241712";17/05/14;20;45436
92149296;"Criteo";"1294241712";24/05/14;23;45437
92149296;"Criteo";"1294241712";04/06/14;18;45438
97349296;"Criteo";"1294241712";04/06/14;20;45439
95349296;"Criteo";"1294241712";28/05/14;10;45440
95349296;"Criteo";"1294241712";02/06/14;20;45441
95349296;"Criteo";"1294241712";03/06/14;21;45442
95349296;"Criteo";"1294241712";03/06/14;21;45443
29229296;"Remarketing Campaigns";"1294241923";06/05/14;21;45444
29229296;"Remarketing Campaigns";"1294241923";06/05/14;21;45445
68229296;"Criteo";"1294241712";16/05/14;10;45446
89629296;"Criteo";"1294241712";28/05/14;20;45447
68929296;"Remarketing Campaigns";"1294241849";11/05/14;16;45448
68929296;"Remarketing Campaigns";"1294241860";04/06/14;17;45449
66829296;"Criteo";"1294241712";03/06/14;13;45450
86829296;"Criteo";"1294241712";31/05/14;18;45451
27729296;"Criteo";"1294241712";03/06/14;9;45452
39329296;"Criteo";"1294241712";23/04/14;9;45453
17469296;"Criteo";"1294241712";31/05/14;20;45454
45469296;"Criteo";"1294241712";31/05/14;16;45455
45469296;"Criteo";"1294241712";04/06/14;19;45456
64669296;"Criteo";"1294241712";09/05/14;16;45457
15869296;"Criteo";"1294241712";03/06/14;20;45458
52569296;"Criteo";"1294241712";04/06/14;9;45459
52569296;"Criteo";"1294241712";04/06/14;9;45460
48999296;"Criteo";"1294241712";29/05/14;18;45461
48999296;"Criteo";"1294241712";30/05/14;21;45462
33899296;"Criteo";"1294241712";01/06/14;17;45463
48599296;"Remarketing Campaigns";"1294241923";27/05/14;21;45464
48599296;"Criteo";"1294241712";01/06/14;22;45465
48599296;"Remarketing Campaigns";"1294241860";01/06/14;22;45466
48599296;"Criteo";"1294241712";03/06/14;18;45467
68599296;"Criteo";"1294241712";27/05/14;2;45468
57589296;"Criteo";"1294241712";03/06/14;19;45469
76389296;"Criteo";"1294241712";23/05/14;18;45470
76389296;"Criteo";"1294241712";30/05/14;21;45471
76389296;"Criteo";"1294241712";01/06/14;0;45472
67279296;"Criteo";"1294241712";22/05/14;15;45473
57756296;"Criteo";"1294241712";02/06/14;17;45474
57756296;"Criteo";"1294241712";04/06/14;17;45475
57756296;"Criteo";"1294241712";04/06/14;17;45476
57756296;"Sociomantic";"1294241744";04/06/14;17;45477
57756296;"Sociomantic";"1294241744";04/06/14;17;45478
37756296;"Criteo";"1294241712";27/05/14;9;45479
49156296;"Criteo";"1294241712";31/05/14;21;45480
67916296;"Sociomantic";"1294241744";22/05/14;19;45481
97916296;"Criteo";"1294241712";31/05/14;21;45482
14716296;"Criteo";"1294241712";03/06/14;17;45483
14716296;"Criteo";"1294241712";04/06/14;17;45484
13516296;"Remarketing Campaigns";"1294241860";04/06/14;14;45485
57936296;"Criteo";"1294241712";31/05/14;21;45486
64536296;"Criteo";"1294241712";29/05/14;11;45487
19536296;"Criteo";"1294241712";04/06/14;19;45488
85349296;"Criteo";"1294241712";26/04/14;11;45489
27429296;"Criteo";"1294241712";26/04/14;15;45490
39229296;"Criteo";"1294241712";04/06/14;20;45491
89629296;"Criteo";"1294241712";28/05/14;20;45492
89629296;"Criteo";"1294241712";30/05/14;21;45493
89629296;"Criteo";"1294241712";04/06/14;20;45494
68929296;"Criteo";"1294241712";08/05/14;13;45495
68929296;"Criteo";"1294241712";08/05/14;13;45496
68929296;"Criteo";"1294241712";08/05/14;13;45497
68929296;"Criteo";"1294241712";09/05/14;22;45498
68929296;"Criteo";"1294241712";09/05/14;22;45499
68929296;"Criteo";"1294241712";11/05/14;22;45500
96829296;"Criteo";"1294241712";04/06/14;20;45501
69829296;"Criteo";"1294241712";21/04/14;10;45502
69829296;"Criteo";"1294241712";21/04/14;11;45503
39329296;"Criteo";"1294241712";23/04/14;9;45504
39329296;"Criteo";"1294241712";23/04/14;9;45505
39329296;"Criteo";"1294241712";20/05/14;15;45506
39329296;"Criteo";"1294241712";20/05/14;15;45507
39329296;"Criteo";"1294241712";01/06/14;18;45508
39329296;"Criteo";"1294241712";02/06/14;22;45509
39329296;"Criteo";"1294241712";04/06/14;20;45510
67469296;"Sociomantic";"1294241744";04/06/14;0;45511
67469296;"Criteo";"1294241712";04/06/14;21;45512
17469296;"Criteo";"1294241712";28/05/14;13;45513
45469296;"Remarketing Campaigns";"1294241923";22/04/14;13;45514
45469296;"Criteo";"1294241712";25/05/14;15;45515
45469296;"Criteo";"1294241712";25/05/14;15;45516
45469296;"Criteo";"1294241712";04/06/14;14;45517
45469296;"Remarketing Campaigns";"1294241860";04/06/14;21;45518
64669296;"Criteo";"1294241712";09/05/14;13;45519
64669296;"Criteo";"1294241712";09/05/14;13;45520
64669296;"Criteo";"1294241712";27/05/14;14;45521
64669296;"Criteo";"1294241712";27/05/14;14;45522
64669296;"Criteo";"1294241712";02/06/14;12;45523
41869296;"Criteo";"1294241712";04/06/14;19;45524
41869296;"Criteo";"1294241712";04/06/14;19;45525
41869296;"Criteo";"1294241712";04/06/14;21;45526
41869296;"Criteo";"1294241712";04/06/14;21;45527
52569296;"Criteo";"1294241712";24/05/14;10;45528
52569296;"Criteo";"1294241712";24/05/14;12;45529
12569296;"Criteo";"1294241712";14/05/14;15;45530
79169296;"Criteo";"1294241712";04/06/14;21;45531
59169296;"Criteo";"1294241712";29/05/14;20;45532
59169296;"Remarketing Campaigns";"1294241860";31/05/14;17;45533
98169296;"Criteo";"1294241712";04/06/14;20;45534
27169296;"Remarketing Campaigns";"1294241860";24/04/14;22;45535
27169296;"Criteo";"1294241712";24/04/14;22;45536
63369296;"Criteo";"1294241712";15/05/14;22;45537
57299296;"Remarketing Campaigns";"1294241860";03/06/14;21;45538
48999296;"Criteo";"1294241712";29/05/14;20;45539
48999296;"Criteo";"1294241712";01/06/14;17;45540
78999296;"Criteo";"1294241712";04/06/14;21;45541
77999296;"Criteo";"1294241712";21/05/14;0;45542
77999296;"Criteo";"1294241712";25/05/14;12;45543
33899296;"Criteo";"1294241712";04/06/14;19;45544
33899296;"Criteo";"1294241712";04/06/14;19;45545
33899296;"Criteo";"1294241712";04/06/14;19;45546
33899296;"Criteo";"1294241712";04/06/14;19;45547
24799296;"Criteo";"1294241712";03/06/14;13;45548
48599296;"Criteo";"1294241712";26/05/14;11;45549
48599296;"Criteo";"1294241712";26/05/14;12;45550
48599296;"Criteo";"1294241712";26/05/14;13;45551
48599296;"Remarketing Campaigns";"1294241860";26/05/14;17;45552
48599296;"Criteo";"1294241712";27/05/14;15;45553
48599296;"Remarketing Campaigns";"1294241860";02/06/14;9;45554
48599296;"Criteo";"1294241712";04/06/14;20;45555
48599296;"Sociomantic";"1294241744";04/06/14;20;45556
68599296;"Criteo";"1294241712";25/05/14;12;45557
71199296;"Criteo";"1294241712";04/06/14;22;45558
26289296;"Remarketing Campaigns";"1294241849";04/06/14;22;45559
21689296;"Criteo";"1294241712";04/06/14;22;45560
95589296;"Criteo";"1294241712";29/04/14;21;45561
95589296;"Remarketing Campaigns";"1294241860";03/05/14;22;45562
76389296;"Criteo";"1294241712";24/05/14;20;45563
76389296;"Criteo";"1294241712";24/05/14;20;45564
76389296;"Criteo";"1294241712";01/06/14;18;45565
76389296;"Criteo";"1294241712";04/06/14;12;45566
76389296;"Criteo";"1294241712";04/06/14;12;45567
35479296;"Criteo";"1294241712";26/04/14;22;45568
67279296;"Criteo";"1294241712";07/05/14;9;45569
67279296;"Criteo";"1294241712";11/05/14;18;45570
67279296;"Criteo";"1294241712";11/05/14;19;45571
67279296;"Criteo";"1294241712";22/05/14;17;45572
67279296;"Criteo";"1294241712";23/05/14;23;45573
67279296;"Remarketing Campaigns";"1294241860";24/05/14;12;45574
67279296;"Criteo";"1294241712";24/05/14;16;45575
67279296;"Criteo";"1294241712";25/05/14;10;45576
67279296;"Criteo";"1294241712";25/05/14;10;45577
67279296;"Criteo";"1294241712";25/05/14;12;45578
67279296;"Criteo";"1294241712";25/05/14;15;45579
67279296;"Criteo";"1294241712";25/05/14;15;45580
67279296;"Criteo";"1294241712";25/05/14;17;45581
57756296;"Criteo";"1294241712";04/06/14;17;45582
57756296;"Criteo";"1294241712";04/06/14;17;45583
37756296;"Criteo";"1294241712";28/05/14;9;45584
37756296;"Criteo";"1294241712";03/06/14;18;45585
25756296;"Criteo";"1294241712";13/05/14;15;45586
25756296;"Criteo";"1294241712";03/06/14;21;45587
49156296;"Criteo";"1294241712";28/05/14;18;45588
49156296;"Criteo";"1294241712";31/05/14;17;45589
52416296;"Remarketing Campaigns";"1294241860";14/05/14;17;45590
52416296;"Criteo";"1294241712";26/05/14;14;45591
52416296;"Criteo";"1294241712";26/05/14;14;45592
52416296;"Remarketing Campaigns";"1294241923";29/05/14;21;45593
32416296;"Remarketing Campaigns";"1294241860";26/04/14;17;45594
27216296;"Criteo";"1294241712";04/06/14;18;45595
67916296;"Criteo";"1294241712";16/05/14;18;45596
67916296;"Criteo";"1294241712";22/05/14;19;45597
67916296;"Criteo";"1294241712";23/05/14;20;45598
67916296;"Sociomantic";"1294241744";29/05/14;19;45599
67916296;"Criteo";"1294241712";29/05/14;19;45600
14716296;"Remarketing Campaigns";"1294241860";15/05/14;17;45601
34716296;"Criteo";"1294241712";27/05/14;18;45602
82716296;"Criteo";"1294241712";22/04/14;18;45603
82716296;"Criteo";"1294241712";22/04/14;18;45604
13516296;"Criteo";"1294241712";09/05/14;14;45605
13516296;"Criteo";"1294241712";15/05/14;14;45606
13516296;"Remarketing Campaigns";"1294241860";25/05/14;0;45607
44116296;"Criteo";"1294241712";04/06/14;18;45608
67936296;"Criteo";"1294241712";29/05/14;20;45609
67936296;"Criteo";"1294241712";04/06/14;19;45610
67936296;"Criteo";"1294241712";04/06/14;19;45611
57936296;"Criteo";"1294241712";31/05/14;22;45612
19536296;"Criteo";"1294241712";29/05/14;20;45613
19536296;"Criteo";"1294241712";29/05/14;20;45614
44136296;"Remarketing Campaigns";"1294241860";19/05/14;20;45615
66449296;"Criteo";"1294241712";15/05/14;20;45616
16449296;"Criteo";"1294241712";04/06/14;19;45617
29449296;"Remarketing Campaigns";"1294241860";31/05/14;14;45618
29449296;"Criteo";"1294241712";04/06/14;13;45619
67249296;"Remarketing Campaigns";"1294241860";23/04/14;10;45620
67249296;"Criteo";"1294241712";25/05/14;22;45621
67249296;"Criteo";"1294241712";26/05/14;0;45622
96549296;"Criteo";"1294241712";19/05/14;16;45623
86549296;"Remarketing Campaigns";"1294241860";12/05/14;16;45624
86549296;"Criteo";"1294241712";16/05/14;19;45625
74349296;"Criteo";"1294241712";01/05/14;10;45626
74349296;"Criteo";"1294241712";01/05/14;10;45627
95349296;"Remarketing Campaigns";"1294241860";04/06/14;9;45628
78229296;"Criteo";"1294241712";04/06/14;12;45629
78929296;"Remarketing Campaigns";"1294241923";26/05/14;21;45630
39829296;"Criteo";"1294241712";04/06/14;20;45631
98829296;"Remarketing Campaigns";"1294241860";03/06/14;23;45632
41529296;"Criteo";"1294241712";31/05/14;19;45633
93529296;"Remarketing Campaigns";"1294241860";03/06/14;17;45634
47329296;"Criteo";"1294241712";30/05/14;11;45635
77329296;"Criteo";"1294241712";14/05/14;0;45636
57329296;"Criteo";"1294241712";10/05/14;22;45637
15469296;"Criteo";"1294241712";30/05/14;11;45638
64669296;"Criteo";"1294241712";02/06/14;18;45639
68969296;"Remarketing Campaigns";"1294241860";24/05/14;12;45640
38969296;"Remarketing Campaigns";"1294241860";29/05/14;18;45641
38969296;"Criteo";"1294241712";30/05/14;17;45642
83869296;"Criteo";"1294241712";17/05/14;20;45643
83869296;"Sociomantic";"1294241744";21/05/14;20;45644
77999296;"Criteo";"1294241712";01/06/14;19;45645
44989296;"Criteo";"1294241712";04/06/14;21;45646
76389296;"Remarketing Campaigns";"1294241849";04/06/14;12;45647
67279296;"Criteo";"1294241712";27/05/14;17;45648
67279296;"Criteo";"1294241712";28/05/14;10;45649
67279296;"Remarketing Campaigns";"1294241860";29/05/14;16;45650
52979296;"Criteo";"1294241712";31/05/14;12;45651
52979296;"Criteo";"1294241712";31/05/14;12;45652
52979296;"Criteo";"1294241712";31/05/14;12;45653
57879296;"Criteo";"1294241712";12/05/14;15;45654
19536296;"Criteo";"1294241712";04/06/14;19;45655
13536296;"Criteo";"1294241712";04/06/14;19;45656
44136296;"Criteo";"1294241712";14/05/14;19;45657
